order_name,order_id,store_id,order_date,status,delivery_eta,
,,506295,,Not Delivered,-,
,,556471,,Not Delivered,-,
,,944809,,Delivered,-,
,,305107,,Delivered,-,
,,445586,,Pending,07/01/1900,
,,740032,,Pending,07/01/1900,
,,243581,,Not Delivered,-,
,,505123,,Delivered,-,
,,330146,,Delivered,-,
,,958823,,Delivered,-,
,,423743,,Pending,07/01/1900,
,,910206,,Delivered,-,
,,114409,,Pending,07/01/1900,
,,342852,,Not Delivered,-,
,,234198,,Pending,07/01/1900,
,,631858,,Not Delivered,-,
,,508188,,Pending,07/01/1900,
,,978716,,Delivered,-,
,,458671,,Delivered,-,
,,361742,,Pending,07/01/1900,
,,572883,,Delivered,-,
,,997659,,Not Delivered,-,
,,193199,,Not Delivered,-,
,,531969,,Pending,07/01/1900,
,,230841,,Pending,07/01/1900,
,,672778,,Delivered,-,
,,818276,,Not Delivered,-,
,,573543,,Not Delivered,-,
,,596904,,Delivered,-,
,,590307,,Not Delivered,-,
,,226994,,Pending,07/01/1900,
,,780477,,Pending,07/01/1900,
,,861969,,Not Delivered,-,
,,349940,,Not Delivered,-,
,,563301,,Delivered,-,
,,859166,,Not Delivered,-,
,,152975,,Delivered,-,
,,640479,,Pending,07/01/1900,
,,923632,,Delivered,-,
,,807040,,Pending,07/01/1900,
,,648710,,Delivered,-,
,,444297,,Delivered,-,
,,970534,,Not Delivered,-,
,,239164,,Pending,07/01/1900,
,,856658,,Delivered,-,
,,173671,,Pending,07/01/1900,
,,909506,,Pending,07/01/1900,
,,703214,,Pending,07/01/1900,
,,277718,,Not Delivered,-,
,,375538,,Delivered,-,
,,500731,,Delivered,-,
,,367060,,Pending,07/01/1900,
,,507607,,Pending,07/01/1900,
,,644217,,Pending,07/01/1900,
,,424248,,Not Delivered,-,
,,753997,,Delivered,-,
,,745253,,Delivered,-,
,,925938,,Pending,07/01/1900,
,,794509,,Not Delivered,-,
,,930006,,Pending,07/01/1900,
,,409185,,Delivered,-,
,,858546,,Pending,07/01/1900,
,,496732,,Pending,07/01/1900,
,,400941,,Not Delivered,-,
,,434946,,Not Delivered,-,
,,462552,,Delivered,-,
,,249052,,Not Delivered,-,
,,797459,,Delivered,-,
,,802733,,Delivered,-,
,,440758,,Not Delivered,-,
,,979858,,Delivered,-,
,,454272,,Not Delivered,-,
,,745583,,Pending,07/01/1900,
,,986302,,Pending,07/01/1900,
,,551561,,Delivered,-,
,,114721,,Pending,07/01/1900,
,,137251,,Not Delivered,-,
,,826108,,Delivered,-,
,,287892,,Delivered,-,
,,112663,,Not Delivered,-,
,,111135,,Not Delivered,-,
,,130445,,Not Delivered,-,
,,134180,,Delivered,-,
,,932910,,Pending,07/01/1900,
,,234433,,Pending,07/01/1900,
,,681227,,Pending,07/01/1900,
,,275200,,Delivered,-,
,,826798,,Delivered,-,
,,146747,,Not Delivered,-,
,,297527,,Pending,07/01/1900,
,,717544,,Delivered,-,
,,273939,,Delivered,-,
,,549981,,Not Delivered,-,
,,101275,,Delivered,-,
,,538098,,Pending,07/01/1900,
,,425673,,Not Delivered,-,
,,296294,,Not Delivered,-,
,,396396,,Not Delivered,-,
,,298306,,Delivered,-,
,,452839,,Pending,07/01/1900,
,,637789,,Delivered,-,
,,823021,,Pending,07/01/1900,
,,621853,,Not Delivered,-,
,,600944,,Not Delivered,-,
,,801772,,Not Delivered,-,
,,973020,,Delivered,-,
,,300077,,Pending,07/01/1900,
,,109212,,Pending,07/01/1900,
,,375623,,Not Delivered,-,
,,241309,,Not Delivered,-,
,,484379,,Delivered,-,
,,143968,,Pending,07/01/1900,
,,632633,,Pending,07/01/1900,
,,100226,,Not Delivered,-,
,,261215,,Pending,07/01/1900,
,,334807,,Pending,07/01/1900,
,,103732,,Pending,07/01/1900,
,,784219,,Not Delivered,-,
,,193881,,Not Delivered,-,
,,385111,,Delivered,-,
,,845090,,Delivered,-,
,,268728,,Pending,07/01/1900,
,,609241,,Pending,07/01/1900,
,,542201,,Delivered,-,
,,702432,,Delivered,-,
,,124630,,Not Delivered,-,
,,280416,,Delivered,-,
,,719824,,Pending,07/01/1900,
,,613231,,Delivered,-,
,,583027,,Pending,07/01/1900,
,,638620,,Delivered,-,
,,101535,,Delivered,-,
,,432046,,Delivered,-,
,,199420,,Pending,07/01/1900,
,,445598,,Delivered,-,
,,502656,,Not Delivered,-,
,,808851,,Delivered,-,
,,546295,,Delivered,-,
,,682319,,Not Delivered,-,
,,561413,,Pending,07/01/1900,
,,373233,,Pending,07/01/1900,
,,160637,,Not Delivered,-,
,,980336,,Not Delivered,-,
,,986632,,Pending,07/01/1900,
,,219151,,Not Delivered,-,
,,843970,,Pending,07/01/1900,
,,313693,,Pending,07/01/1900,
,,744306,,Not Delivered,-,
,,127137,,Not Delivered,-,
,,523501,,Delivered,-,
,,223687,,Pending,07/01/1900,
,,422141,,Pending,07/01/1900,
,,811413,,Pending,07/01/1900,
,,794519,,Not Delivered,-,
,,253026,,Delivered,-,
,,332973,,Not Delivered,-,
,,219489,,Not Delivered,-,
,,599541,,Delivered,-,
,,138876,,Pending,07/01/1900,
,,290592,,Delivered,-,
,,634832,,Not Delivered,-,
,,360610,,Delivered,-,
,,402513,,Not Delivered,-,
,,663260,,Pending,07/01/1900,
,,331118,,Not Delivered,-,
,,797281,,Delivered,-,
,,516189,,Delivered,-,
,,328703,,Pending,07/01/1900,
,,719257,,Not Delivered,-,
,,121923,,Not Delivered,-,
,,357130,,Delivered,-,
,,548598,,Pending,07/01/1900,
,,844278,,Not Delivered,-,
,,308506,,Not Delivered,-,
,,630976,,Delivered,-,
,,759850,,Pending,07/01/1900,
,,559972,,Pending,07/01/1900,
,,816115,,Pending,07/01/1900,
,,163584,,Pending,07/01/1900,
,,591616,,Delivered,-,
,,485561,,Not Delivered,-,
,,611300,,Pending,07/01/1900,
,,257877,,Pending,07/01/1900,
,,528789,,Pending,07/01/1900,
,,492427,,Pending,07/01/1900,
,,137725,,Pending,07/01/1900,
,,847045,,Not Delivered,-,
,,559477,,Not Delivered,-,
,,196774,,Not Delivered,-,
,,660125,,Not Delivered,-,
,,399032,,Not Delivered,-,
,,331395,,Pending,07/01/1900,
,,359532,,Not Delivered,-,
,,325443,,Not Delivered,-,
,,411071,,Delivered,-,
,,135272,,Delivered,-,
,,503896,,Not Delivered,-,
,,798732,,Pending,07/01/1900,
,,401802,,Pending,07/01/1900,
,,231059,,Pending,07/01/1900,
,,339742,,Not Delivered,-,
,,700811,,Delivered,-,
,,650398,,Pending,07/01/1900,
,,167403,,Delivered,-,
,,920903,,Pending,07/01/1900,
,,558328,,Not Delivered,-,
,,486774,,Delivered,-,
,,910918,,Pending,07/01/1900,
,,590206,,Pending,07/01/1900,
,,841171,,Not Delivered,-,
,,889187,,Delivered,-,
,,375924,,Pending,07/01/1900,
,,832186,,Delivered,-,
,,874079,,Not Delivered,-,
,,554500,,Not Delivered,-,
,,170008,,Delivered,-,
,,700999,,Pending,07/01/1900,
,,851202,,Pending,07/01/1900,
,,812489,,Delivered,-,
,,723727,,Delivered,-,
,,162700,,Pending,07/01/1900,
,,771127,,Not Delivered,-,
,,721795,,Delivered,-,
,,404266,,Delivered,-,
,,575133,,Not Delivered,-,
,,209667,,Not Delivered,-,
,,240551,,Pending,07/01/1900,
,,958356,,Not Delivered,-,
,,792677,,Pending,07/01/1900,
,,198849,,Delivered,-,
,,164406,,Not Delivered,-,
,,371145,,Pending,07/01/1900,
,,553037,,Pending,07/01/1900,
,,376068,,Pending,07/01/1900,
,,409417,,Pending,07/01/1900,
,,105325,,Pending,07/01/1900,
,,286997,,Not Delivered,-,
,,418582,,Delivered,-,
,,864637,,Not Delivered,-,
,,207469,,Not Delivered,-,
,,321436,,Not Delivered,-,
,,924946,,Pending,07/01/1900,
,,223522,,Pending,07/01/1900,
,,417312,,Not Delivered,-,
,,887000,,Not Delivered,-,
,,824690,,Not Delivered,-,
,,160090,,Not Delivered,-,
,,376587,,Pending,07/01/1900,
,,539677,,Pending,07/01/1900,
,,805373,,Not Delivered,-,
,,892363,,Pending,07/01/1900,
,,474046,,Pending,07/01/1900,
,,736440,,Pending,07/01/1900,
,,549719,,Delivered,-,
,,891409,,Pending,07/01/1900,
,,261696,,Delivered,-,
,,236615,,Not Delivered,-,
,,541994,,Delivered,-,
,,314174,,Pending,07/01/1900,
,,731372,,Not Delivered,-,
,,948884,,Pending,07/01/1900,
,,777946,,Pending,07/01/1900,
,,833369,,Pending,07/01/1900,
,,709425,,Pending,07/01/1900,
,,554194,,Not Delivered,-,
,,585163,,Delivered,-,
,,458402,,Not Delivered,-,
,,949622,,Pending,07/01/1900,
,,510976,,Delivered,-,
,,581949,,Not Delivered,-,
,,177828,,Not Delivered,-,
,,558956,,Delivered,-,
,,750591,,Not Delivered,-,
,,397526,,Delivered,-,
,,473315,,Not Delivered,-,
,,267979,,Not Delivered,-,
,,877654,,Not Delivered,-,
,,750392,,Pending,07/01/1900,
,,229180,,Pending,07/01/1900,
,,311242,,Delivered,-,
,,280820,,Delivered,-,
,,813560,,Pending,07/01/1900,
,,945667,,Delivered,-,
,,645791,,Delivered,-,
,,623823,,Not Delivered,-,
,,257616,,Delivered,-,
,,608887,,Pending,07/01/1900,
,,932508,,Delivered,-,
,,801081,,Not Delivered,-,
,,984307,,Pending,07/01/1900,
,,829805,,Delivered,-,
,,700671,,Not Delivered,-,
,,571726,,Pending,07/01/1900,
,,182274,,Delivered,-,
,,280593,,Delivered,-,
,,432259,,Delivered,-,
,,629802,,Delivered,-,
,,810688,,Not Delivered,-,
,,789950,,Not Delivered,-,
,,652564,,Delivered,-,
,,610063,,Delivered,-,
,,974036,,Pending,07/01/1900,
,,976021,,Pending,07/01/1900,
,,642025,,Pending,07/01/1900,
,,763935,,Delivered,-,
,,977612,,Delivered,-,
,,743327,,Pending,07/01/1900,
,,878456,,Not Delivered,-,
,,954155,,Not Delivered,-,
,,398964,,Not Delivered,-,
,,309164,,Pending,07/01/1900,
,,987021,,Pending,07/01/1900,
,,471007,,Pending,07/01/1900,
,,993400,,Pending,07/01/1900,
,,892033,,Not Delivered,-,
,,122669,,Not Delivered,-,
,,705957,,Pending,07/01/1900,
,,262966,,Pending,07/01/1900,
,,628626,,Not Delivered,-,
,,222847,,Not Delivered,-,
,,522316,,Not Delivered,-,
,,616798,,Pending,07/01/1900,
,,431493,,Not Delivered,-,
,,761674,,Not Delivered,-,
,,572565,,Pending,07/01/1900,
,,811379,,Pending,07/01/1900,
,,545125,,Pending,07/01/1900,
,,544154,,Not Delivered,-,
,,921058,,Not Delivered,-,
,,672453,,Not Delivered,-,
,,589547,,Pending,07/01/1900,
,,594729,,Not Delivered,-,
,,600727,,Pending,07/01/1900,
,,821417,,Not Delivered,-,
,,788567,,Delivered,-,
,,785675,,Delivered,-,
,,486263,,Pending,07/01/1900,
,,307714,,Pending,07/01/1900,
,,737503,,Pending,07/01/1900,
,,176449,,Pending,07/01/1900,
,,309484,,Pending,07/01/1900,
,,640535,,Delivered,-,
,,828552,,Not Delivered,-,
,,324561,,Not Delivered,-,
,,639850,,Delivered,-,
,,314386,,Not Delivered,-,
,,119629,,Not Delivered,-,
,,806245,,Pending,07/01/1900,
,,199518,,Delivered,-,
,,143287,,Not Delivered,-,
,,780221,,Pending,07/01/1900,
,,680364,,Pending,07/01/1900,
,,601936,,Pending,07/01/1900,
,,617072,,Not Delivered,-,
,,929097,,Delivered,-,
,,987653,,Pending,07/01/1900,
,,662536,,Not Delivered,-,
,,924083,,Delivered,-,
,,306815,,Pending,07/01/1900,
,,611427,,Not Delivered,-,
,,743698,,Pending,07/01/1900,
,,816654,,Not Delivered,-,
,,624698,,Delivered,-,
,,710349,,Not Delivered,-,
,,828184,,Pending,07/01/1900,
,,967278,,Not Delivered,-,
,,339114,,Delivered,-,
,,401433,,Not Delivered,-,
,,319353,,Delivered,-,
,,757781,,Delivered,-,
,,344778,,Pending,07/01/1900,
,,655741,,Not Delivered,-,
,,925799,,Pending,07/01/1900,
,,102968,,Not Delivered,-,
,,346850,,Not Delivered,-,
,,377153,,Pending,07/01/1900,
,,364861,,Delivered,-,
,,123805,,Not Delivered,-,
,,542657,,Not Delivered,-,
,,656671,,Not Delivered,-,
,,521991,,Not Delivered,-,
,,900862,,Delivered,-,
,,142533,,Not Delivered,-,
,,226720,,Not Delivered,-,
,,361990,,Delivered,-,
,,693201,,Delivered,-,
,,216188,,Delivered,-,
,,292479,,Not Delivered,-,
,,757776,,Delivered,-,
,,201612,,Delivered,-,
,,595599,,Not Delivered,-,
,,953864,,Delivered,-,
,,338529,,Pending,07/01/1900,
,,675594,,Not Delivered,-,
,,138529,,Delivered,-,
,,287229,,Delivered,-,
,,903819,,Not Delivered,-,
,,415750,,Not Delivered,-,
,,426286,,Pending,07/01/1900,
,,542228,,Delivered,-,
,,881710,,Delivered,-,
,,740065,,Not Delivered,-,
,,288607,,Not Delivered,-,
,,907751,,Pending,07/01/1900,
,,913352,,Delivered,-,
,,435154,,Not Delivered,-,
,,286561,,Not Delivered,-,
,,759709,,Pending,07/01/1900,
,,620302,,Pending,07/01/1900,
,,289234,,Not Delivered,-,
,,199123,,Pending,07/01/1900,
,,309765,,Not Delivered,-,
,,923802,,Not Delivered,-,
,,231037,,Not Delivered,-,
,,915667,,Delivered,-,
,,445620,,Not Delivered,-,
,,265474,,Delivered,-,
,,840366,,Not Delivered,-,
,,351250,,Delivered,-,
,,276886,,Pending,07/01/1900,
,,966927,,Not Delivered,-,
,,181250,,Not Delivered,-,
,,319513,,Pending,07/01/1900,
,,442132,,Pending,07/01/1900,
,,107146,,Not Delivered,-,
,,280731,,Pending,07/01/1900,
,,595307,,Not Delivered,-,
,,796001,,Not Delivered,-,
,,321676,,Not Delivered,-,
,,859937,,Pending,07/01/1900,
,,629567,,Delivered,-,
,,845993,,Delivered,-,
,,205598,,Not Delivered,-,
,,472527,,Not Delivered,-,
,,591325,,Delivered,-,
,,856308,,Pending,07/01/1900,
,,294539,,Pending,07/01/1900,
,,430334,,Delivered,-,
,,279468,,Pending,07/01/1900,
,,314890,,Not Delivered,-,
,,751799,,Pending,07/01/1900,
,,805805,,Not Delivered,-,
,,850501,,Not Delivered,-,
,,762784,,Delivered,-,
,,965137,,Not Delivered,-,
,,698351,,Pending,07/01/1900,
,,423048,,Delivered,-,
,,533466,,Not Delivered,-,
,,317939,,Delivered,-,
,,296855,,Delivered,-,
,,602480,,Pending,07/01/1900,
,,658684,,Not Delivered,-,
,,261389,,Not Delivered,-,
,,991662,,Not Delivered,-,
,,874043,,Delivered,-,
,,371872,,Pending,07/01/1900,
,,901223,,Delivered,-,
,,468903,,Pending,07/01/1900,
,,272592,,Pending,07/01/1900,
,,275345,,Not Delivered,-,
,,353344,,Pending,07/01/1900,
,,595964,,Delivered,-,
,,116857,,Pending,07/01/1900,
,,861208,,Not Delivered,-,
,,190796,,Not Delivered,-,
,,961446,,Pending,07/01/1900,
,,830193,,Delivered,-,
,,457842,,Pending,07/01/1900,
,,948488,,Delivered,-,
,,302180,,Delivered,-,
,,203385,,Not Delivered,-,
,,171742,,Delivered,-,
,,922993,,Pending,07/01/1900,
,,726895,,Not Delivered,-,
,,179194,,Pending,07/01/1900,
,,742707,,Delivered,-,
,,551068,,Pending,07/01/1900,
,,340974,,Not Delivered,-,
,,100536,,Pending,07/01/1900,
,,264832,,Pending,07/01/1900,
,,526781,,Delivered,-,
,,663405,,Pending,07/01/1900,
,,498006,,Pending,07/01/1900,
,,275286,,Pending,07/01/1900,
,,434500,,Not Delivered,-,
,,639198,,Not Delivered,-,
,,972367,,Delivered,-,
,,260702,,Delivered,-,
,,132789,,Delivered,-,
,,456691,,Delivered,-,
,,722233,,Delivered,-,
,,113546,,Not Delivered,-,
,,543374,,Not Delivered,-,
,,188583,,Not Delivered,-,
,,932980,,Delivered,-,
,,589337,,Not Delivered,-,
,,211079,,Delivered,-,
,,458500,,Delivered,-,
,,545318,,Pending,07/01/1900,
,,606414,,Pending,07/01/1900,
,,114694,,Delivered,-,
,,181287,,Delivered,-,
,,769043,,Pending,07/01/1900,
,,746266,,Pending,07/01/1900,
,,279985,,Delivered,-,
,,599060,,Not Delivered,-,
,,890618,,Pending,07/01/1900,
,,897753,,Not Delivered,-,
,,908310,,Delivered,-,
,,271706,,Not Delivered,-,
,,776354,,Not Delivered,-,
,,689172,,Not Delivered,-,
,,967593,,Pending,07/01/1900,
,,704753,,Pending,07/01/1900,
,,569224,,Pending,07/01/1900,
,,350071,,Delivered,-,
,,544966,,Pending,07/01/1900,
,,680090,,Not Delivered,-,
,,569046,,Delivered,-,
,,479854,,Delivered,-,
,,542324,,Delivered,-,
,,215019,,Pending,07/01/1900,
,,885075,,Not Delivered,-,
,,824897,,Pending,07/01/1900,
,,683306,,Pending,07/01/1900,
,,941750,,Pending,07/01/1900,
,,462648,,Not Delivered,-,
,,578908,,Delivered,-,
,,625572,,Not Delivered,-,
,,942609,,Delivered,-,
,,546719,,Not Delivered,-,
,,369428,,Not Delivered,-,
,,216309,,Delivered,-,
,,764062,,Delivered,-,
,,884979,,Delivered,-,
,,152654,,Not Delivered,-,
,,599737,,Pending,07/01/1900,
,,594325,,Delivered,-,
,,407997,,Not Delivered,-,
,,168056,,Delivered,-,
,,356715,,Not Delivered,-,
,,215059,,Not Delivered,-,
,,323484,,Pending,07/01/1900,
,,193112,,Not Delivered,-,
,,335626,,Not Delivered,-,
,,335312,,Delivered,-,
,,472123,,Delivered,-,
,,558284,,Not Delivered,-,
,,776162,,Delivered,-,
,,216561,,Pending,07/01/1900,
,,310893,,Not Delivered,-,
,,182484,,Not Delivered,-,
,,774929,,Pending,07/01/1900,
,,594064,,Delivered,-,
,,928269,,Not Delivered,-,
,,396757,,Delivered,-,
,,592379,,Delivered,-,
,,501549,,Pending,07/01/1900,
,,177689,,Not Delivered,-,
,,729934,,Pending,07/01/1900,
,,648024,,Pending,07/01/1900,
,,325148,,Delivered,-,
,,946721,,Delivered,-,
,,104463,,Delivered,-,
,,208489,,Pending,07/01/1900,
,,365937,,Pending,07/01/1900,
,,489672,,Pending,07/01/1900,
,,120444,,Not Delivered,-,
,,930765,,Not Delivered,-,
,,985114,,Not Delivered,-,
,,169280,,Delivered,-,
,,728070,,Delivered,-,
,,799594,,Delivered,-,
,,581908,,Delivered,-,
,,274083,,Not Delivered,-,
,,456555,,Delivered,-,
,,368565,,Not Delivered,-,
,,215309,,Not Delivered,-,
,,307252,,Pending,07/01/1900,
,,610460,,Pending,07/01/1900,
,,738703,,Delivered,-,
,,248323,,Pending,07/01/1900,
,,859340,,Pending,07/01/1900,
,,883352,,Not Delivered,-,
,,207592,,Pending,07/01/1900,
,,623305,,Not Delivered,-,
,,446290,,Delivered,-,
,,873836,,Delivered,-,
,,333789,,Not Delivered,-,
,,329827,,Delivered,-,
,,897244,,Not Delivered,-,
,,524106,,Pending,07/01/1900,
,,425852,,Delivered,-,
,,792640,,Not Delivered,-,
,,496098,,Delivered,-,
,,446834,,Not Delivered,-,
,,894707,,Delivered,-,
,,646102,,Delivered,-,
,,253234,,Pending,07/01/1900,
,,963161,,Not Delivered,-,
,,620244,,Not Delivered,-,
,,422005,,Delivered,-,
,,802580,,Not Delivered,-,
,,110230,,Delivered,-,
,,220380,,Not Delivered,-,
,,634775,,Delivered,-,
,,567677,,Pending,07/01/1900,
,,799690,,Not Delivered,-,
,,706634,,Delivered,-,
,,465836,,Not Delivered,-,
,,935839,,Delivered,-,
,,480847,,Delivered,-,
,,896270,,Not Delivered,-,
,,458970,,Delivered,-,
,,669775,,Delivered,-,
,,631606,,Pending,07/01/1900,
,,907587,,Pending,07/01/1900,
,,872508,,Not Delivered,-,
,,903778,,Not Delivered,-,
,,882803,,Pending,07/01/1900,
,,266885,,Delivered,-,
,,562115,,Pending,07/01/1900,
,,311401,,Delivered,-,
,,758588,,Delivered,-,
,,152558,,Pending,07/01/1900,
,,638997,,Delivered,-,
,,382705,,Not Delivered,-,
,,510509,,Delivered,-,
,,870555,,Delivered,-,
,,737029,,Not Delivered,-,
,,432961,,Delivered,-,
,,841020,,Not Delivered,-,
,,902030,,Pending,07/01/1900,
,,740967,,Not Delivered,-,
,,170578,,Delivered,-,
,,522294,,Pending,07/01/1900,
,,331611,,Not Delivered,-,
,,885419,,Delivered,-,
,,801652,,Pending,07/01/1900,
,,821559,,Delivered,-,
,,630181,,Pending,07/01/1900,
,,881008,,Pending,07/01/1900,
,,755359,,Pending,07/01/1900,
,,609578,,Pending,07/01/1900,
,,716237,,Pending,07/01/1900,
,,235592,,Delivered,-,
,,325792,,Not Delivered,-,
,,444394,,Not Delivered,-,
,,352194,,Not Delivered,-,
,,293818,,Delivered,-,
,,572634,,Pending,07/01/1900,
,,281195,,Not Delivered,-,
,,247361,,Pending,07/01/1900,
,,882825,,Delivered,-,
,,873581,,Delivered,-,
,,854514,,Pending,07/01/1900,
,,752074,,Delivered,-,
,,687436,,Pending,07/01/1900,
,,304005,,Not Delivered,-,
,,744106,,Not Delivered,-,
,,287878,,Delivered,-,
,,226983,,Not Delivered,-,
,,761981,,Not Delivered,-,
,,473690,,Pending,07/01/1900,
,,686999,,Delivered,-,
,,927506,,Not Delivered,-,
,,414494,,Delivered,-,
,,961512,,Delivered,-,
,,385773,,Delivered,-,
,,212213,,Not Delivered,-,
,,230903,,Pending,07/01/1900,
,,682027,,Pending,07/01/1900,
,,377468,,Delivered,-,
,,264091,,Pending,07/01/1900,
,,834304,,Pending,07/01/1900,
,,303105,,Delivered,-,
,,968460,,Delivered,-,
,,949775,,Not Delivered,-,
,,685253,,Delivered,-,
,,457978,,Delivered,-,
,,431643,,Not Delivered,-,
,,854484,,Delivered,-,
,,770950,,Pending,07/01/1900,
,,992240,,Pending,07/01/1900,
,,221819,,Not Delivered,-,
,,745927,,Delivered,-,
,,799391,,Not Delivered,-,
,,397958,,Not Delivered,-,
,,217195,,Pending,07/01/1900,
,,625146,,Delivered,-,
,,289898,,Delivered,-,
,,379399,,Not Delivered,-,
,,444233,,Pending,07/01/1900,
,,763723,,Delivered,-,
,,668544,,Not Delivered,-,
,,776843,,Delivered,-,
,,517281,,Pending,07/01/1900,
,,268038,,Pending,07/01/1900,
,,474625,,Not Delivered,-,
,,526129,,Not Delivered,-,
,,841635,,Pending,07/01/1900,
,,830797,,Delivered,-,
,,338313,,Delivered,-,
,,253595,,Not Delivered,-,
,,685526,,Not Delivered,-,
,,572599,,Delivered,-,
,,325113,,Not Delivered,-,
,,291284,,Pending,07/01/1900,
,,460317,,Pending,07/01/1900,
,,698914,,Delivered,-,
,,553564,,Not Delivered,-,
,,455766,,Delivered,-,
,,563621,,Delivered,-,
,,250987,,Pending,07/01/1900,
,,577021,,Delivered,-,
,,964165,,Pending,07/01/1900,
,,422216,,Delivered,-,
,,723498,,Not Delivered,-,
,,317498,,Pending,07/01/1900,
,,105797,,Pending,07/01/1900,
,,535230,,Delivered,-,
,,911156,,Not Delivered,-,
,,659092,,Delivered,-,
,,649843,,Pending,07/01/1900,
,,543160,,Not Delivered,-,
,,582489,,Delivered,-,
,,828139,,Not Delivered,-,
,,739692,,Not Delivered,-,
,,503987,,Delivered,-,
,,993974,,Delivered,-,
,,719004,,Pending,07/01/1900,
,,445152,,Not Delivered,-,
,,688696,,Pending,07/01/1900,
,,930850,,Not Delivered,-,
,,506902,,Pending,07/01/1900,
,,497422,,Pending,07/01/1900,
,,181923,,Delivered,-,
,,413730,,Pending,07/01/1900,
,,315515,,Pending,07/01/1900,
,,398744,,Delivered,-,
,,802182,,Not Delivered,-,
,,115981,,Delivered,-,
,,637143,,Delivered,-,
,,607046,,Pending,07/01/1900,
,,892251,,Delivered,-,
,,273217,,Delivered,-,
,,209340,,Not Delivered,-,
,,932951,,Delivered,-,
,,289374,,Not Delivered,-,
,,416329,,Delivered,-,
,,659589,,Pending,07/01/1900,
